Country,Sex,Date,Value
Austria,Males,2018-Q3,77.55836
Austria,Males,2018-Q4,77.44457
Austria,Males,2019-Q1,77.7599
Austria,Males,2019-Q2,78.22573
Austria,Males,2019-Q3,77.81396
Austria,Males,2019-Q4,78.01951
Austria,Males,2020-Q1,77.3027
Austria,Males,2020-Q2,75.0295
Austria,Males,2020-Q3,75.93055
Austria,Males,2020-Q4,75.92859
Austria,Males,2021-Q1,75.77836
Austria,Males,2021-Q2,76.08343
Austria,Males,2021-Q3,77.2799
Austria,Males,2021-Q4,77.48976
Austria,Males,2022-Q1,78.10314
Austria,Males,2022-Q2,78.4099
Austria,Males,2022-Q3,77.79301
Austria,Males,2022-Q4,77.74028
Austria,Males,2023-Q1,77.87962
Austria,Males,2023-Q2,78.14571
Austria,Males,2023-Q3,77.70336
Austria,All persons,1999-Q1,68.6656
Austria,All persons,1999-Q2,68.58568
Austria,All persons,1999-Q3,68.56554
Austria,All persons,1999-Q4,68.35089
Austria,All persons,2000-Q1,68.46355
Austria,All persons,2000-Q2,68.51994
Austria,All persons,2000-Q3,68.42101
Austria,All persons,2000-Q4,68.4961
Austria,All persons,2001-Q1,68.31284
Austria,All persons,2001-Q2,68.44992
Austria,All persons,2001-Q3,68.33821
Austria,All persons,2001-Q4,68.45759
Austria,All persons,2002-Q1,68.70898
Austria,All persons,2002-Q2,68.72655
Austria,All persons,2002-Q3,68.64375
Austria,All persons,2002-Q4,68.86227
Austria,All persons,2003-Q1,69.0119
Austria,All persons,2003-Q2,69.04374
Austria,All persons,2003-Q3,68.86893
Austria,All persons,2003-Q4,68.81342
Austria,All persons,2004-Q1,66.34579
Austria,All persons,2004-Q2,66.40423
Austria,All persons,2004-Q3,66.54659
Austria,All persons,2004-Q4,66.71136
Austria,All persons,2005-Q1,67.06626
Austria,All persons,2005-Q2,67.2053
Austria,All persons,2005-Q3,67.59825
Austria,All persons,2005-Q4,67.69161
Austria,All persons,2006-Q1,67.91628
Austria,All persons,2006-Q2,68.42107
Austria,All persons,2006-Q3,68.88259
Austria,All persons,2006-Q4,69.00742
Austria,All persons,2007-Q1,69.51543
Austria,All persons,2007-Q2,69.64874
Austria,All persons,2007-Q3,70.18504
Austria,All persons,2007-Q4,70.16466
Austria,All persons,2008-Q1,70.80128
Austria,All persons,2008-Q2,70.9827
Austria,All persons,2008-Q3,70.60652
Austria,All persons,2008-Q4,70.79346
Austria,All persons,2009-Q1,70.54019
Austria,All persons,2009-Q2,70.44682
Austria,All persons,2009-Q3,70.15223
Austria,All persons,2009-Q4,70.21675
Austria,All persons,2010-Q1,70.50582
Austria,All persons,2010-Q2,70.68829
Austria,All persons,2010-Q3,70.80813
Austria,All persons,2010-Q4,71.10481
Austria,All persons,2011-Q1,70.90056
Austria,All persons,2011-Q2,71.19356
Austria,All persons,2011-Q3,71.32348
Austria,All persons,2011-Q4,70.95508
Austria,All persons,2012-Q1,71.17897
Austria,All persons,2012-Q2,71.63575
Austria,All persons,2012-Q3,71.42011
Austria,All persons,2012-Q4,71.38334
Austria,All persons,2013-Q1,71.22603
Austria,All persons,2013-Q2,71.81158
Austria,All persons,2013-Q3,71.49039
Austria,All persons,2013-Q4,71.12621
Austria,All persons,2014-Q1,70.95162
Austria,All persons,2014-Q2,71.44127
Austria,All persons,2014-Q3,70.93636
Austria,All persons,2014-Q4,71.00163
Austria,All persons,2015-Q1,71.02
Austria,All persons,2015-Q2,71.04675
Austria,All persons,2015-Q3,71.1426
Austria,All persons,2015-Q4,71.22282
Austria,All persons,2016-Q1,71.22485
Austria,All persons,2016-Q2,71.56423
Austria,All persons,2016-Q3,71.65971
Austria,All persons,2016-Q4,71.7196
Austria,All persons,2017-Q1,71.74152
Austria,All persons,2017-Q2,72.36482
Austria,All persons,2017-Q3,72.00779
Austria,All persons,2017-Q4,72.53873
Austria,All persons,2018-Q1,72.68726
Austria,All persons,2018-Q2,73.24418
Austria,All persons,2018-Q3,72.99866
Austria,All persons,2018-Q4,73.12319
Austria,All persons,2019-Q1,73.42706
Austria,All persons,2019-Q2,73.70115
Austria,All persons,2019-Q3,73.38827
Austria,All persons,2019-Q4,73.68681
Austria,All persons,2020-Q1,73.19157
Austria,All persons,2020-Q2,70.18797
Austria,All persons,2020-Q3,71.83249
Austria,All persons,2020-Q4,71.6962
Austria,All persons,2021-Q1,71.2886
Austria,All persons,2021-Q2,71.85029
Austria,All persons,2021-Q3,73.05605
Austria,All persons,2021-Q4,73.40714
Austria,All persons,2022-Q1,73.94732
Austria,All persons,2022-Q2,74.37057
Austria,All persons,2022-Q3,73.80535
Austria,All persons,2022-Q4,73.94009
Austria,All persons,2023-Q1,73.9324
Austria,All persons,2023-Q2,74.39333
Austria,All persons,2023-Q3,74.00173
Belgium,Females,1999-Q1,50.27288
Belgium,Females,1999-Q2,50.28456
Belgium,Females,1999-Q3,50.68038
Belgium,Females,1999-Q4,50.25212
Belgium,Females,2000-Q1,50.70712
Belgium,Females,2000-Q2,51.97832
Belgium,Females,2000-Q3,51.89716
Belgium,Females,2000-Q4,51.29161
Belgium,Females,2001-Q1,51.31929
Belgium,Females,2001-Q2,50.83815
Belgium,Females,2001-Q3,50.8566
Belgium,Females,2001-Q4,50.79063
Belgium,Females,2002-Q1,50.9053
Belgium,Females,2002-Q2,51.21492
Belgium,Females,2002-Q3,51.67289
Belgium,Females,2002-Q4,51.78644
Belgium,Females,2003-Q1,51.70012
Belgium,Females,2003-Q2,51.46689
Belgium,Females,2003-Q3,51.40757
Belgium,Females,2003-Q4,52.64232
Belgium,Females,2004-Q1,52.14615
Belgium,Females,2004-Q2,53.03432
Belgium,Females,2004-Q3,52.25083
Belgium,Females,2004-Q4,53.15348
Belgium,Females,2005-Q1,53.83588
Belgium,Females,2005-Q2,54.19234
Belgium,Females,2005-Q3,53.29814
Belgium,Females,2005-Q4,53.86073
Belgium,Females,2006-Q1,53.50282
Belgium,Females,2006-Q2,53.70258
Belgium,Females,2006-Q3,54.12228
Belgium,Females,2006-Q4,54.5335
Belgium,Females,2007-Q1,54.65524
Belgium,Females,2007-Q2,54.96137
Belgium,Females,2007-Q3,55.21234
Belgium,Females,2007-Q4,56.42393
Belgium,Females,2008-Q1,56.53289
Belgium,Females,2008-Q2,55.85851
Belgium,Females,2008-Q3,56.47846
Belgium,Females,2008-Q4,55.77593
Belgium,Females,2009-Q1,56.34689
Belgium,Females,2009-Q2,56.28802
Belgium,Females,2009-Q3,55.48483
Belgium,Females,2009-Q4,55.85308
Belgium,Females,2010-Q1,57.20317
Belgium,Females,2010-Q2,55.77113
Belgium,Females,2010-Q3,56.06689
Belgium,Females,2010-Q4,57.077
Belgium,Females,2011-Q1,56.42063
Belgium,Females,2011-Q2,57.46006
Belgium,Females,2011-Q3,56.46853
Belgium,Females,2011-Q4,56.42375
Belgium,Females,2012-Q1,56.4721
Belgium,Females,2012-Q2,56.54634
Belgium,Females,2012-Q3,56.95862
Belgium,Females,2012-Q4,57.12398
Belgium,Females,2013-Q1,57.0037
Belgium,Females,2013-Q2,57.06671
Belgium,Females,2013-Q3,57.93095
Belgium,Females,2013-Q4,56.73612
Belgium,Females,2014-Q1,57.53231
Belgium,Females,2014-Q2,58.37248
Belgium,Females,2014-Q3,58.05954
Belgium,Females,2014-Q4,57.77644
Belgium,Females,2015-Q1,58.48256
Belgium,Females,2015-Q2,57.91902
Belgium,Females,2015-Q3,57.76552
Belgium,Females,2015-Q4,57.93879
Belgium,Females,2016-Q1,58.03832
Belgium,Females,2016-Q2,57.63341
Belgium,Females,2016-Q3,57.42883
Belgium,Females,2016-Q4,59.24278
Belgium,Females,2017-Q1,57.97194
Belgium,Females,2017-Q2,58.82274
Belgium,Females,2017-Q3,58.73582
Belgium,Females,2017-Q4,59.29883
Belgium,Females,2018-Q1,60.24102
Belgium,Females,2018-Q2,59.94494
Belgium,Females,2018-Q3,61.40719
Belgium,Females,2018-Q4,61.27025
Belgium,Females,2019-Q1,61.25501
Belgium,Females,2019-Q2,62.27115
Belgium,Females,2019-Q3,61.80194
Belgium,Females,2019-Q4,61.4452
Belgium,Females,2020-Q1,61.49578
Belgium,Females,2020-Q2,60.61562
Belgium,Females,2020-Q3,60.68427
Belgium,Females,2020-Q4,60.4523
Belgium,Females,2021-Q1,59.73673
Belgium,Females,2021-Q2,61.65083
Belgium,Females,2021-Q3,62.88811
Belgium,Females,2021-Q4,62.89375
Belgium,Females,2022-Q1,63.29945
Belgium,Females,2022-Q2,63.14487
Belgium,Females,2022-Q3,63.37695
Belgium,Females,2022-Q4,63.10553
Belgium,Females,2023-Q1,63.43261
Belgium,Females,2023-Q2,63.12473
Belgium,Females,2023-Q3,63.27436
Belgium,Males,1999-Q1,67.98301
Belgium,Males,1999-Q2,67.64082
Belgium,Males,1999-Q3,68.26287
Belgium,Males,1999-Q4,68.60753
Belgium,Males,2000-Q1,69.29265
Belgium,Males,2000-Q2,69.91284
Belgium,Males,2000-Q3,69.65258
Belgium,Males,2000-Q4,69.0349
Belgium,Males,2001-Q1,69.20723
Belgium,Males,2001-Q2,68.68568
Belgium,Males,2001-Q3,69.27335
Belgium,Males,2001-Q4,68.05725
Belgium,Males,2002-Q1,68.51852
Belgium,Males,2002-Q2,68.25355
Belgium,Males,2002-Q3,68.42056
Belgium,Males,2002-Q4,67.84646
Belgium,Males,2003-Q1,66.78751
Belgium,Males,2003-Q2,67.32742
Belgium,Males,2003-Q3,67.22585
Belgium,Males,2003-Q4,67.72403
Belgium,Males,2004-Q1,67.89256
Belgium,Males,2004-Q2,68.04345
Belgium,Males,2004-Q3,67.73553
Belgium,Males,2004-Q4,67.77203
Belgium,Males,2005-Q1,68.43539
Belgium,Males,2005-Q2,67.99084
Belgium,Males,2005-Q3,68.63243
Belgium,Males,2005-Q4,67.9864
Belgium,Males,2006-Q1,67.44065
Belgium,Males,2006-Q2,67.38395
Belgium,Males,2006-Q3,67.84991
Belgium,Males,2006-Q4,69.01759
Belgium,Males,2007-Q1,68.92735
Belgium,Males,2007-Q2,68.53044
Belgium,Males,2007-Q3,68.74783
Belgium,Males,2007-Q4,68.59384
Belgium,Males,2008-Q1,68.83696
Belgium,Males,2008-Q2,68.58687
Belgium,Males,2008-Q3,68.33336
Belgium,Males,2008-Q4,68.50871
Belgium,Males,2009-Q1,67.48312
Belgium,Males,2009-Q2,66.80233
Belgium,Males,2009-Q3,66.96094
Belgium,Males,2009-Q4,67.36372
Belgium,Males,2010-Q1,66.82885
Belgium,Males,2010-Q2,67.27183
Belgium,Males,2010-Q3,67.62494
Belgium,Males,2010-Q4,68.02471
Belgium,Males,2011-Q1,66.3355
Belgium,Males,2011-Q2,67.61921
Belgium,Males,2011-Q3,66.66058
Belgium,Males,2011-Q4,67.77448
Belgium,Males,2012-Q1,66.87227
Belgium,Males,2012-Q2,67.19643
Belgium,Males,2012-Q3,66.93825
Belgium,Males,2012-Q4,66.47573
Belgium,Males,2013-Q1,65.93723
Belgium,Males,2013-Q2,67.14476
Belgium,Males,2013-Q3,66.30254
Belgium,Males,2013-Q4,66.08842
Belgium,Males,2014-Q1,65.90929
Belgium,Males,2014-Q2,65.72071
Belgium,Males,2014-Q3,65.49211
Belgium,Males,2014-Q4,66.20682
Belgium,Males,2015-Q1,65.82531
Belgium,Males,2015-Q2,65.09769
Belgium,Males,2015-Q3,65.92465
Belgium,Males,2015-Q4,65.27435
Belgium,Males,2016-Q1,65.5246
Belgium,Males,2016-Q2,66.52978
Belgium,Males,2016-Q3,66.51214
Belgium,Males,2016-Q4,67.2711
Belgium,Males,2017-Q1,66.73088
Belgium,Males,2017-Q2,67.12645
Belgium,Males,2017-Q3,67.72856
Belgium,Males,2017-Q4,68.58629
Belgium,Males,2018-Q1,67.88521
Belgium,Males,2018-Q2,67.85799
Belgium,Males,2018-Q3,68.30188
Belgium,Males,2018-Q4,68.74205
Belgium,Males,2019-Q1,68.07751
Belgium,Males,2019-Q2,69.16164
Belgium,Males,2019-Q3,69.46249
Belgium,Males,2019-Q4,68.73483
Belgium,Males,2020-Q1,68.86324
Belgium,Males,2020-Q2,67.36263
Belgium,Males,2020-Q3,68.33022
Belgium,Males,2020-Q4,67.54771
Belgium,Males,2021-Q1,67.55824
Belgium,Males,2021-Q2,68.5081
Belgium,Males,2021-Q3,69.64728
Belgium,Males,2021-Q4,69.21346
Belgium,Males,2022-Q1,69.68732
Belgium,Males,2022-Q2,69.14471
Belgium,Males,2022-Q3,70.22708
Belgium,Males,2022-Q4,70.21346
Belgium,Males,2023-Q1,70.12227
Belgium,Males,2023-Q2,69.16553
Belgium,Males,2023-Q3,70.10661
Belgium,All persons,1999-Q1,59.19458
Belgium,All persons,1999-Q2,59.02541
Belgium,All persons,1999-Q3,59.5428
Belgium,All persons,1999-Q4,59.48914
Belgium,All persons,2000-Q1,60.0768
Belgium,All persons,2000-Q2,60.99867
Belgium,All persons,2000-Q3,60.83659
Belgium,All persons,2000-Q4,60.2291
Belgium,All persons,2001-Q1,60.34664
Belgium,All persons,2001-Q2,59.82
Belgium,All persons,2001-Q3,60.11423
Belgium,All persons,2001-Q4,59.48209
Belgium,All persons,2002-Q1,59.79707
Belgium,All persons,2002-Q2,59.79333
Belgium,All persons,2002-Q3,60.0922
Belgium,All persons,2002-Q4,59.86895
Belgium,All persons,2003-Q1,59.31549
Belgium,All persons,2003-Q2,59.45819
Belgium,All persons,2003-Q3,59.36152
Belgium,All persons,2003-Q4,60.22667
Belgium,All persons,2004-Q1,60.07957
Belgium,All persons,2004-Q2,60.58495
Belgium,All persons,2004-Q3,60.1418
Belgium,All persons,2004-Q4,60.51474
Belgium,All persons,2005-Q1,61.20214
Belgium,All persons,2005-Q2,61.13789
Belgium,All persons,2005-Q3,61.00241
Belgium,All persons,2005-Q4,60.95309
Belgium,All persons,2006-Q1,60.52936
Belgium,All persons,2006-Q2,60.60076
Belgium,All persons,2006-Q3,61.02234
Belgium,All persons,2006-Q4,61.78792
Belgium,All persons,2007-Q1,61.82721
Belgium,All persons,2007-Q2,61.79429
Belgium,All persons,2007-Q3,62.02352
Belgium,All persons,2007-Q4,62.53598
Belgium,All persons,2008-Q1,62.72627
Belgium,All persons,2008-Q2,62.27111
Belgium,All persons,2008-Q3,62.43763
Belgium,All persons,2008-Q4,62.16187
Belgium,All persons,2009-Q1,61.949
Belgium,All persons,2009-Q2,61.57333
Belgium,All persons,2009-Q3,61.25415
Belgium,All persons,2009-Q4,61.63654
Belgium,All persons,2010-Q1,62.04484
Belgium,All persons,2010-Q2,61.5518
Belgium,All persons,2010-Q3,61.87361
Belgium,All persons,2010-Q4,62.57641
Belgium,All persons,2011-Q1,61.40978
Belgium,All persons,2011-Q2,62.56848
Belgium,All persons,2011-Q3,61.58483
Belgium,All persons,2011-Q4,62.12192
Belgium,All persons,2012-Q1,61.69981
Belgium,All persons,2012-Q2,61.90287
Belgium,All persons,2012-Q3,61.97184
Belgium,All persons,2012-Q4,61.81712
Belgium,All persons,2013-Q1,61.49021
Belgium,All persons,2013-Q2,62.13192
Belgium,All persons,2013-Q3,62.13721
Belgium,All persons,2013-Q4,61.43413
Belgium,All persons,2014-Q1,61.739
Belgium,All persons,2014-Q2,62.06218
Belgium,All persons,2014-Q3,61.79309
Belgium,All persons,2014-Q4,62.01319
Belgium,All persons,2015-Q1,62.16885
Belgium,All persons,2015-Q2,61.52514
Belgium,All persons,2015-Q3,61.8648
Belgium,All persons,2015-Q4,61.62716
Belgium,All persons,2016-Q1,61.79762
Belgium,All persons,2016-Q2,62.1058
Belgium,All persons,2016-Q3,61.98928
Belgium,All persons,2016-Q4,63.27384
Belgium,All persons,2017-Q1,62.36668
Belgium,All persons,2017-Q2,62.98924
Belgium,All persons,2017-Q3,63.24066
Belgium,All persons,2017-Q4,63.95799
Belgium,All persons,2018-Q1,64.07854
Belgium,All persons,2018-Q2,63.91864
Belgium,All persons,2018-Q3,64.8658
Belgium,All persons,2018-Q4,65.02114
Belgium,All persons,2019-Q1,64.67866
Belgium,All persons,2019-Q2,65.73316
Belgium,All persons,2019-Q3,65.64676
Belgium,All persons,2019-Q4,65.10461
Belgium,All persons,2020-Q1,65.1974
Belgium,All persons,2020-Q2,64.00735
Belgium,All persons,2020-Q3,64.52042
Belgium,All persons,2020-Q4,64.01309
Belgium,All persons,2021-Q1,63.66804
Belgium,All persons,2021-Q2,65.10034
Belgium,All persons,2021-Q3,66.27995
Belgium,All persons,2021-Q4,66.06429
Belgium,All persons,2022-Q1,66.5088
Belgium,All persons,2022-Q2,66.15659
Belgium,All persons,2022-Q3,66.80977
Belgium,All persons,2022-Q4,66.66731
Belgium,All persons,2023-Q1,66.78339
Belgium,All persons,2023-Q2,66.15488
Belgium,All persons,2023-Q3,66.69971
Canada,Females,1976-Q1,46.8
Canada,Females,1976-Q2,47.06667
Canada,Females,1976-Q3,47.2
Canada,Females,1976-Q4,47.4
Canada,Females,1977-Q1,47.56667
Canada,Females,1977-Q2,47.63334
Canada,Females,1977-Q3,47.53333
Canada,Females,1977-Q4,47.73333
Canada,Females,1978-Q1,48.1
Canada,Females,1978-Q2,48.56667
Canada,Females,1978-Q3,49.23333
Canada,Females,1978-Q4,49.9
Canada,Females,1979-Q1,50.36666
Canada,Females,1979-Q2,50.63334
Canada,Females,1979-Q3,51.23333
Canada,Females,1979-Q4,51.83333
Canada,Females,1980-Q1,52.13334
Canada,Females,1980-Q2,52.4
Canada,Females,1980-Q3,52.66667
Canada,Females,1980-Q4,53.06667
Canada,Females,1981-Q1,53.66667
Canada,Females,1981-Q2,54.4
Canada,Females,1981-Q3,54.53333
Canada,Females,1981-Q4,54.26667
Canada,Females,1982-Q1,53.93333
Canada,Females,1982-Q2,53.16667
Canada,Females,1982-Q3,52.53333
Canada,Females,1982-Q4,52.4
Canada,Females,1983-Q1,52.6
Canada,Females,1983-Q2,53.3
Canada,Females,1983-Q3,53.93333
Canada,Females,1983-Q4,54.16667
Canada,Females,1984-Q1,54.2
Canada,Females,1984-Q2,54.3
Canada,Females,1984-Q3,54.66667
Canada,Females,1984-Q4,55.06667
Canada,Females,1985-Q1,55.66667
Canada,Females,1985-Q2,56.03333
Canada,Females,1985-Q3,56.56667
Canada,Females,1985-Q4,57.13334
Canada,Females,1986-Q1,57.56667
Canada,Females,1986-Q2,57.93333
Canada,Females,1986-Q3,58.16667
Canada,Females,1986-Q4,58.16667
Canada,Females,1987-Q1,58.53333
Canada,Females,1987-Q2,59.13334
Canada,Females,1987-Q3,59.53333
Canada,Females,1987-Q4,60.26667
Canada,Females,1988-Q1,60.73333
Canada,Females,1988-Q2,61.16667
Canada,Females,1988-Q3,61.3
Canada,Females,1988-Q4,61.83333
Canada,Females,1989-Q1,62.23333
Canada,Females,1989-Q2,62.13334
Canada,Females,1989-Q3,62.36666
Canada,Females,1989-Q4,62.7
Canada,Females,1990-Q1,62.9
Canada,Females,1990-Q2,63
Canada,Females,1990-Q3,62.86666
Canada,Females,1990-Q4,62.3
Canada,Females,1991-Q1,61.83333
Canada,Females,1991-Q2,62
Canada,Females,1991-Q3,61.9
Canada,Females,1991-Q4,61.63334
Canada,Females,1992-Q1,61.33333
Canada,Females,1992-Q2,61.03333
Canada,Females,1992-Q3,60.76667
Canada,Females,1992-Q4,60.7
Canada,Females,1993-Q1,60.6
Canada,Females,1993-Q2,60.4
Canada,Females,1993-Q3,60.53333
Canada,Females,1993-Q4,60.73333
Canada,Females,1994-Q1,60.66667
Canada,Females,1994-Q2,60.8
Canada,Females,1994-Q3,61.26667
Canada,Females,1994-Q4,61.76667
Canada,Females,1995-Q1,61.73333
Canada,Females,1995-Q2,61.6
Canada,Females,1995-Q3,61.53333
Canada,Females,1995-Q4,61.56667
Canada,Females,1996-Q1,61.5
Canada,Females,1996-Q2,61.63334
Canada,Females,1996-Q3,61.43333
Canada,Females,1996-Q4,61.4
Canada,Females,1997-Q1,61.7
Canada,Females,1997-Q2,62
Canada,Females,1997-Q3,62.33333
Canada,Females,1997-Q4,62.43333
Canada,Females,1998-Q1,62.83333
Canada,Females,1998-Q2,63.23333
Canada,Females,1998-Q3,63.73333
Canada,Females,1998-Q4,64.2
Canada,Females,1999-Q1,64.3
Canada,Females,1999-Q2,64.43333
Canada,Females,1999-Q3,64.9
Canada,Females,1999-Q4,64.96667
Canada,Females,2000-Q1,65.36667
Canada,Females,2000-Q2,65.63333
Canada,Females,2000-Q3,65.7
Canada,Females,2000-Q4,65.96667
Canada,Females,2001-Q1,65.93333
Canada,Females,2001-Q2,66.06667
Canada,Females,2001-Q3,65.8
Canada,Females,2001-Q4,65.93333
Canada,Females,2002-Q1,66.23333
Canada,Females,2002-Q2,66.53333
Canada,Females,2002-Q3,67.23333
Canada,Females,2002-Q4,67.6
Canada,Females,2003-Q1,67.86667
Canada,Females,2003-Q2,67.66666
Canada,Females,2003-Q3,67.96667
Canada,Females,2003-Q4,68.36667
Canada,Females,2004-Q1,68.33334
Canada,Females,2004-Q2,68.53333
Canada,Females,2004-Q3,68.33334
Canada,Females,2004-Q4,68.26667
Canada,Females,2005-Q1,68.33334
Canada,Females,2005-Q2,68.23333
Canada,Females,2005-Q3,68.23333
Canada,Females,2005-Q4,68.33334
Canada,Females,2006-Q1,68.56667
Canada,Females,2006-Q2,68.93333
Canada,Females,2006-Q3,68.86667
Canada,Females,2006-Q4,69.06667
Canada,Females,2007-Q1,69.56667
Canada,Females,2007-Q2,69.53333
Canada,Females,2007-Q3,70
Canada,Females,2007-Q4,70.06667
Canada,Females,2008-Q1,69.86667
Canada,Females,2008-Q2,69.86667
Canada,Females,2008-Q3,69.76667
Canada,Females,2008-Q4,69.7
Canada,Females,2009-Q1,69.3
Canada,Females,2009-Q2,69.03333
Canada,Females,2009-Q3,68.66666
Canada,Females,2009-Q4,68.73333
Canada,Females,2010-Q1,68.83334
Canada,Females,2010-Q2,68.93333
Canada,Females,2010-Q3,68.76667
Canada,Females,2010-Q4,68.73333
Canada,Females,2011-Q1,68.96667
Canada,Females,2011-Q2,68.86667
Canada,Females,2011-Q3,68.86667
Canada,Females,2011-Q4,68.7
Canada,Females,2012-Q1,68.86667
Canada,Females,2012-Q2,69.16666
Canada,Females,2012-Q3,69.4
Canada,Females,2012-Q4,69.73333
Canada,Females,2013-Q1,69.86667
Canada,Females,2013-Q2,69.73333
Canada,Females,2013-Q3,69.73333
Canada,Females,2013-Q4,69.63333
Canada,Females,2014-Q1,69.4
Canada,Females,2014-Q2,69.4
Canada,Females,2014-Q3,69.5
Canada,Females,2014-Q4,69.43333
Canada,Females,2015-Q1,69.63333
Canada,Females,2015-Q2,69.56667
Canada,Females,2015-Q3,69.56667
Canada,Females,2015-Q4,69.56667
Canada,Females,2016-Q1,69.7
Canada,Females,2016-Q2,69.86667
Canada,Females,2016-Q3,69.6
Canada,Females,2016-Q4,69.86667
Canada,Females,2017-Q1,70.4
Canada,Females,2017-Q2,70.5
Canada,Females,2017-Q3,70.5
Canada,Females,2017-Q4,70.7
Canada,Females,2018-Q1,70.6
Canada,Females,2018-Q2,70.6
Canada,Females,2018-Q3,71.23333
Canada,Females,2018-Q4,71.4
Canada,Females,2019-Q1,71.3
Canada,Females,2019-Q2,71.73333
Canada,Females,2019-Q3,71.7
Canada,Females,2019-Q4,71.86667
Canada,Females,2020-Q1,69.86667
Canada,Females,2020-Q2,60.96667
Canada,Females,2020-Q3,67.43333
Canada,Females,2020-Q4,69.36667
